id,rank,  workers  ,company,state,city,  growth_in_%  ,  revenue  ,industry,yrs_on_list
25033,3164,15,Sullivan Commercial Supply,IN,Indianapolis,111,"$7,782,118.00 ",Business Products & Services,1
21900,3165,18,Smith Monitoring,TX,Plano,111,"$7,350,227.00 ",Security,3
26249,3166,16,Development Group,CA,Redding,111,"$9,528,054.00 ",IT Services,1
24846,3167,25,DZone,NC,Cary,111,"$2,859,230.00 ",Software,1
3033,3168,88,Mahaffey Fabric Structures,TN,Memphis,111,"$32,611,994.00 ",Construction,3
18471,3169,27,inoLECT,LA,Baton Rouge,111,"$10,445,096.00 ",Engineering,4
24244,3170,36,Metropolitan Moving & Storage,MD,Rockville,110,"$3,267,409.00 ",Logistics & Transportation,2
18687,3171,40,Alpha Source,WI,Milwaukee,110,"$27,866,609.00 ",Health,5
26447,3172,55,Corporate Computer Solutions,FL,Tampa,110,"$5,015,140.00 ",IT Services,1
2910,3173,18,Dynamic Automation,CA,Simi Valley,110,"$5,199,617.00 ",Manufacturing,2
22273,3174,95,Employee Solutions,TX,Plano,110,"$75,693,243.00 ",Human Resources,3
18264,3175,  -    ,Phydeaux,NC,Chapel Hill,110,"$6,575,960.00 ",Retail,5
2833,3176,110,Centare,WI,Brookfield,110,"$15,386,941.00 ",Software,8
21731,3177,96,AED Group,CO,Denver,110,"$11,187,023.00 ",Energy,3
20289,3178,36,Dinerware,WA,Seattle,110,"$7,273,458.00 ",Software,4
1809,3179,238,Trustaff,OH,Cincinnati,110,"$110,912,699.00 ",Human Resources,7
26134,3180,82,Gate6,AZ,Phoenix,110,"$4,009,831.00 ",Advertising & Marketing,1
26509,3181,13,Mac of all Trades,FL,Tampa,110,"$7,581,714.00 ",Computer Hardware,1
2123,3182,37,We R Memory Keepers,UT,Salt Lake City,110,"$16,307,803.00 ",Consumer Products & Services,6
21293,3183,110,C2S Technologies,WA,Bellevue,110,"$10,636,328.00 ",IT Services,3
23604,3184,22,NAECO,GA,Peachtree City,110,"$14,068,244.00 ",Manufacturing,2
18103,3185,"1,000",DataArt,NY,New York,110,"$38,904,081.00 ",Software,5
21288,3186,115,PrizeLogic,MI,Southfield,110,"$18,227,645.00 ",Advertising & Marketing,3
23946,3187,75,Bridge Technical Talent,RI,North Kingstown,110,"$11,593,000.00 ",Human Resources,2
12595,3188,330,Compunnel Software Group,NJ,Plainsboro,110,"$63,655,013.00 ",IT Services,4
2244,3189,17,Humble Abode,CA,Santa Rosa,110,"$10,727,154.00 ",Retail,8
24965,3190,38,Vertical Measures,AZ,Phoenix,110,"$3,664,593.00 ",Advertising & Marketing,1
19991,3191,22,Jetpool,NC,Charlotte,109,"$8,328,943.00 ",Logistics & Transportation,4
24303,3192,100,National Funding,CA,San Diego,109,"$26,707,000.00 ",Financial Services,2
18438,3193,201,Advanced Chemical Transport,CA,Sunnyvale,109,"$40,189,817.00 ",Environmental Services,5
22380,3194,61,Winxnet,ME,Portland,109,"$10,703,000.00 ",IT Services,3
2948,3195,60,Integra Enclosures,OH,Mentor,109,"$9,441,352.00 ",Manufacturing,8
21928,3196,102,San Diego Sign Company,CA,Carlsbad,109,"$18,069,418.00 ",Advertising & Marketing,3
22431,3197,14,JMX International,FL,Sarasota,109,"$3,836,526.00 ",Retail,2
25223,3198,315,Argo Turboserve,NJ,Lyndhurst,109,"$282,599,176.00 ",Business Products & Services,1
17782,3199,48,ComplianceSigns,IL,Chadwick,109,"$7,170,974.00 ",Manufacturing,5
25185,3200,27,Quantum Workplace,NE,Omaha,109,"$3,669,750.00 ",Human Resources,1
26165,3201,24,BankTEL Systems,MS,Columbus,109,"$6,169,321.00 ",Financial Services,1
22242,3202,16,The Evanston Group,IL,Evanston,109,"$19,059,000.00 ",Human Resources,3
1083,3203,180,Treo Solutions,NY,Troy,109,"$28,873,000.00 ",Health,8
25819,3204,286,ProSight Specialty Insurance Group,NJ,Morristown,109,"$443,457,224.00 ",Insurance,1
10859,3205,40,Insyght Interactive,CA,Los Angeles,109,"$10,447,625.00 ",Health,4
21546,3206,30,McGeough Lamacchia Realty,MA,Waltham,109,"$3,993,440.00 ",Real Estate,3
26416,3207,35,ARCOS,OH,Columbus,108,"$8,914,904.00 ",Energy,1
25222,3208,4,Harwood Financial Group,FL,Largo,108,"$2,311,882.00 ",Financial Services,1
21856,3209,5,Medical Supply Depot,NY,Brooklyn,108,"$2,869,958.00 ",Retail,3
25717,3210,135,Level One Bank,MI,Farmington Hills,108,"$26,005,000.00 ",Financial Services,1
19652,3211,42,The Lewis Chemical Company,GA,Rome,108,"$17,333,580.00 ",Manufacturing,4
20032,3212,592,HMS Global Maritime,IN,New Albany,108,"$98,266,472.00 ",Logistics & Transportation,4
18529,3213,62,Burkett Restaurant Equipment,OH,Toledo,108,"$25,676,203.00 ",Food & Beverage,5
23774,3214,413,Searce,TX,Humble,108,"$9,794,830.00 ",IT Services,2
1201,3215,595,3Pillar Global,VA,Fairfax,108,"$26,026,550.00 ",Software,5
2507,3216,125,Contingent Network Services,OH,West Chester,108,"$33,269,919.00 ",IT Services,7
25277,3217,20,LA Furniture Store,CA,Vernon,108,"$9,537,499.00 ",Retail,1
26140,3218,30,Eastern Alliance,NJ,Wyckoff,108,"$8,321,000.00 ",Telecommunications,1
25938,3219,180,Little Sunshine's Playhouse,MO,Springfield,108,"$5,887,026.00 ",Education,1
1030,3220,64,Force Marketing,GA,Atlanta,108,"$23,745,823.00 ",Advertising & Marketing,6
21997,3221,896,A Wireless,NC,Greenville,108,"$172,427,000.00 ",Retail,4
24066,3222,9,Mommy's Bliss,CA,San Rafael,108,"$7,267,662.00 ",Consumer Products & Services,2
5758,3223,"1,089",ECS Federal,VA,Fairfax,108,"$233,475,414.00 ",Government Services,4
19972,3224,12,Narragansett Brewing Company,RI,Providence,108,"$9,050,341.00 ",Food & Beverage,5
17912,3225,105,Island Company,FL,West Palm Beach,108,"$9,110,000.00 ",Consumer Products & Services,5
2053,3226,"4,329",Cellular Sales of Knoxville,TN,Knoxville,108,"$1,013,667,345.00 ",Retail,6
26027,3227,307,TeleDirect Communications,CA,Sacramento,107,"$13,350,804.00 ",Telecommunications,1
10621,3228,150,S2Tech,MO,Chesterfield,107,"$19,718,439.00 ",IT Services,5
25900,3229,11,Screenfeed,MN,Minneapolis,107,"$2,057,731.00 ",Media,1
20301,3230,164,Nest International,NJ,Gloucester City,107,"$62,811,784.00 ",Consumer Products & Services,4
20771,3231,14,Context Travel,PA,Philadelphia,107,"$4,487,922.00 ",Travel & Hospitality,4
24121,3232,17,EnvironmentalLights.com,CA,San Diego,107,"$9,927,890.00 ",Business Products & Services,2
22193,3233,10,Performance Packaging,NV,Las vegas,107,"$10,113,856.00 ",Manufacturing,4
21927,3234,24,Employee Benefits International,OH,Independence,107,"$4,837,200.00 ",Insurance,3
2831,3235,124,TiER1 Performance Solutions,KY,Covington,107,"$13,381,163.00 ",Business Products & Services,8
19509,3236,115,LogFire,GA,Atlanta,107,"$7,902,398.00 ",Software,4
25752,3237,25,Pregame,NV,Las Vegas,107,"$2,308,306.00 ",Consumer Products & Services,1
20331,3238,48,Leon Speakers,MI,Ann Arbor,107,"$6,900,692.00 ",Consumer Products & Services,4
25060,3239,33,AltSource,OR,Portland,107,"$2,872,721.00 ",Software,1
25605,3240,120,FrontStreet Facility Solutions,NY,Bohemia,107,"$53,087,800.00 ",Business Products & Services,1
265,3241,418,Carahsoft Technology,VA,Reston,107,"$1,724,988,401.00 ",Government Services,7
1515,3242,44,Attack!,CA,San Francisco,107,"$16,610,595.00 ",Advertising & Marketing,7
25927,3243,31,Oasis Turf & Tree,OH,Loveland,107,"$2,593,874.00 ",Environmental Services,1
2572,3244,143,BlueWave Computing,GA,Smyrna,107,"$19,562,000.00 ",IT Services,7
25312,3245,170,DWA,CA,San Francisco,107,"$17,823,217.00 ",Media,1
3277,3246,75,The Douglas Co.,OH,Holland,107,"$65,287,790.00 ",Construction,4
7328,3247,37,Destination Concepts,CA,San Diego,106,"$18,942,343.00 ",Business Products & Services,5
1670,3248,345,Arrow Strategies,MI,Bingham Farms,106,"$45,066,000.00 ",Human Resources,8
25158,3249,10,Circular Edge,NJ,Somerset,106,"$5,790,778.00 ",IT Services,1
19766,3250,92,Jabian Consulting,GA,Atlanta,106,"$19,426,068.00 ",IT Services,4
23535,3251,62,The Encima Group,DE,Newark,106,"$8,413,296.00 ",Business Products & Services,2
21975,3252,27,Worksighted,MI,Holland,106,"$4,949,679.00 ",IT Services,3
25554,3253,34,Concept Plus,VA,Fairfax,106,"$5,202,000.00 ",IT Services,1
17892,3254,104,ClickStop,IA,Urbana,106,"$16,597,325.00 ",Retail,5
23643,3255,11,Aquarius Sports and Entertainment,MD,Gaithersburg,106,"$6,873,374.00 ",Advertising & Marketing,2
22563,3256,400,Infinisource,NC,Charlotte,106,"$54,161,000.00 ",Human Resources,3
26024,3257,172,NutraClick,MA,Boston,106,"$65,475,282.00 ",Health,1
21917,3258,127,Senior PsychCare,TX,Houston,106,"$10,658,056.00 ",Health,3
1393,3259,246,Navicure,GA,Duluth,106,"$63,152,000.00 ",IT Services,7
21551,3260,30,OneHope,CA,El Segundo,106,"$3,728,136.00 ",Consumer Products & Services,3
21864,3261,27,Coretelligent,MA,Needham,106,"$5,431,762.00 ",IT Services,3
26044,3262,33,Autoscribe,MD,Gaithersburg,105,"$11,722,000.00 ",Financial Services,1
24825,3263,10,Pioneering Evolution,VA,Arlington,105,"$5,035,331.00 ",Business Products & Services,1
18277,3264,84,Lunarline,VA,Arlington,105,"$11,349,190.00 ",Government Services,5
24805,3265,110,Pivot International,KS,Lenexa,105,"$11,950,000.00 ",Engineering,1
1372,3266,63,Finit Solutions,PA,Media,105,"$12,161,975.00 ",IT Services,8
2644,3267,22,Willow Marketing Management,IN,Indianapolis,105,"$3,120,865.00 ",Advertising & Marketing,2
23577,3268,"7,500",Hearthside Food Solutions,IL,Downers Grove,105,"$1,041,888,929.00 ",Food & Beverage,2
24120,3269,333,Discovery Benefits,ND,Fargo,105,"$28,703,480.00 ",Health,2
23691,3270,13,Magellan Jets,MA,Quincy,105,"$14,493,000.00 ",Travel & Hospitality,2
21683,3271,13,JamPlay.com,OH,Beavercreek,105,"$4,116,060.00 ",Education,3
23734,3272,23,American Posts,OH,Toledo,105,"$8,074,808.00 ",Manufacturing,2
25736,3273,31,BlueGranite,MI,Portage,105,"$4,921,122.00 ",IT Services,1
24351,3274,42,Dynamic Design Solutions,SC,Fort Mill,104,"$6,910,000.00 ",Manufacturing,2
18557,3275,56,i9 Sports,FL,Riverview,104,"$7,344,735.00 ",Consumer Products & Services,5
17442,3276,122,JeffreyM Consulting,WA,Seattle,104,"$15,543,164.00 ",Business Products & Services,5
25129,3277,29,eCreditAdvisor,NV,Henderson,104,"$2,268,715.00 ",Financial Services,1
25011,3278,19,The HealthCare Initiative,CO,Centennial,104,"$3,448,305.00 ",Health,1
22143,3279,76,Heritage Financial Consultants,MD,Hunt Valley,104,"$18,520,679.00 ",Financial Services,4
1202,3280,12,Peek Packaging,CA,Carlsbad,104,"$7,529,018.00 ",Manufacturing,5
17770,3281,15,Kurgo,MA,Salisbury,104,"$7,463,565.00 ",Consumer Products & Services,5
18025,3282,70,CityTwist,FL,Boca Raton,104,"$7,747,680.00 ",Advertising & Marketing,4
25114,3283,38,Sequoia Financial Group,OH,Akron,104,"$6,424,334.00 ",Financial Services,1
20226,3284,140,The CARA Group,IL,Oak Brook,104,"$22,208,894.00 ",Education,4
26564,3285,63,Pro-PT,CA,Visalia,104,"$3,796,168.00 ",Health,1
23762,3286,14,MD Connect,MA,Wellesley,104,"$3,302,104.00 ",Advertising & Marketing,2
4262,3287,121,Fisher/Unitech,MI,Troy,104,"$43,695,178.00 ",Manufacturing,7
17555,3288,107,Millennium Corporation,VA,Arlington,104,"$21,706,375.00 ",Business Products & Services,5
25325,3289,25,Belltec Industries,TX,Belton,104,"$6,757,619.00 ",Manufacturing,1
23943,3290,10,ReTouch Design-Build-Renovate,KS,Overland Park,103,"$2,127,461.00 ",Construction,2
19773,3291,72,Sigmaways,CA,Fremont,103,"$5,344,900.00 ",IT Services,4
1173,3292,65,Optimum Design Associates,CA,Pleasanton,103,"$19,225,406.00 ",Computer Hardware,3
22854,3293,456,MobilityWorks,OH,Akron,103,"$158,753,917.00 ",Logistics & Transportation,9
799,3294,98,Fishbowl Inventory,UT,Orem,103,"$15,562,570.00 ",Software,7
26573,3295,20,SIBRIDGE,TX,Southlake,103,"$4,159,236.00 ",IT Services,1
24124,3296,15,MindFire Communications,IA,Le Claire,103,"$3,026,554.00 ",Advertising & Marketing,2
25531,3297,52,Adler Windows,NY,Jamaica,103,"$7,899,903.00 ",Construction,1
18662,3298,628,Impact Management Services,MI,Southfield,103,"$15,300,304.00 ",Human Resources,5
5019,3299,87,IPG,GA,Alpharetta,103,"$39,748,022.00 ",Health,5
2676,3300,198,Bowman's Works,TN,Oakland,103,"$30,129,324.00 ",Construction,3
24890,3301,20,Karis Marketing Group,MA,Hingham,103,"$7,416,321.00 ",Advertising & Marketing,1
25444,3302,26,Preparis,GA,Atlanta,103,"$2,128,190.00 ",Software,1
25113,3303,23,Topologe,MA,Burlington,103,"$2,474,543.00 ",IT Services,1
1955,3304,139,SAFEbuilt,CO,Loveland,103,"$16,380,210.00 ",Government Services,4
19443,3305,27,The Menkiti Group,DC,Washington,103,"$11,576,092.00 ",Real Estate,4
14132,3306,157,Noble Oil Services,NC,Sanford,102,"$94,299,861.00 ",Environmental Services,4
25786,3307,89,Dynamic Quest,NC,Greensboro,102,"$9,108,766.00 ",IT Services,1
19302,3308,45,ymarketing,CA,Newport Beach,102,"$45,991,700.00 ",Advertising & Marketing,4
1456,3309,215,Universal Consulting Services,VA,Fairfax,102,"$37,480,000.00 ",Government Services,7
2264,3310,45,Summit Technology,AL,Athens,102,"$11,517,685.00 ",IT Services,6
24226,3311,261,Park Place Technologies,OH,Chagrin Falls,102,"$52,996,692.00 ",IT Services,2
24068,3312,80,Internetwork Engineering,NC,Charlotte,102,"$119,573,540.00 ",IT Services,2
22860,3313,135,Effective Environmental,TX,Mesquite,102,"$36,187,478.00 ",Environmental Services,2
18062,3314,114,CIS,PA,Newtown Square,102,"$22,448,000.00 ",Business Products & Services,5
22883,3315,228,Jonathan's Grille,TN,Franklin,102,"$8,964,172.00 ",Food & Beverage,2
2362,3316,48,Keen,OR,Portland,102,"$6,970,531.00 ",Health,7
1539,3317,"1,144",Centerre Healthcare,TN,Franklin,102,"$92,958,427.00 ",Health,6
24307,3318,375,Intermedia (Mountain View CA),CA,Mountain View,102,"$112,181,000.00 ",IT Services,2
9062,3319,58,MacDonald & Owen Lumber,WI,Sparta,102,"$39,888,418.00 ",Manufacturing,3
26208,3320,59,Mr. Rekey Locksmith,TX,Pflugerville,102,"$3,967,637.00 ",Real Estate,1
17379,3321,74,VOX Network Solutions,CA,South San Francisco,102,"$26,087,609.00 ",Telecommunications,5
29,3322,144,iCore Networks,VA,McLean,102,"$46,610,923.00 ",Telecommunications,6
25039,3323,85,WCEDI Management Solutions,IL,Arlington Heights,102,"$2,219,000.00 ",Human Resources,1
26085,3324,462,CT In-Home Assistance,CT,Trumbull,101,"$6,292,272.00 ",Health,1
19597,3325,66,Zambezi,CA,Venice,101,"$14,855,248.00 ",Advertising & Marketing,4
26576,3326,35,Sara's Market & Bakery,TX,Richardson,101,"$8,847,854.00 ",Food & Beverage,1
22073,3327,61,Systems Management/Planning,NY,West Henrietta,101,"$63,706,476.00 ",IT Services,4
4114,3328,113,Duffey Petrosky,MI,Farmington Hills,101,"$14,813,697.00 ",Advertising & Marketing,6
26105,3329,24,Sherwood Trading Group,NJ,Ramsey,101,"$48,309,873.00 ",Business Products & Services,1
21680,3330,6,Koffler Sales,IL,Lake Zurich,101,"$3,524,324.00 ",Construction,3
25387,3331,148,Zeno Imaging,TX,Houston,101,"$26,201,354.00 ",IT Services,1
24145,3332,40,Core Creative,WI,Milwaukee,101,"$7,316,136.00 ",Advertising & Marketing,2
21840,3333,69,Dimagi,MA,Cambridge,101,"$4,352,673.00 ",Health,3
524,3334,102,Federated IT,DC,Washington,101,"$26,698,000.00 ",Government Services,6
25046,3335,96,3Links Technologies,MD,Silver Spring,101,"$9,775,680.00 ",IT Services,1
25616,3336,91,Partners In Leadership,CA,Temecula,101,"$30,663,000.00 ",Business Products & Services,1
22355,3337,30,Brooks Bell Interactive,NC,Raleigh,101,"$3,810,922.00 ",Advertising & Marketing,2
26248,3338,97,Jaipur Rugs,GA,Norcross,101,"$27,382,000.00 ",Manufacturing,1
20047,3339,116,BuyAutoParts.com,CA,San Diego,101,"$42,175,617.00 ",Retail,4
5664,3340,45,VideoRay,PA,Pottstown,101,"$12,922,000.00 ",Manufacturing,2
25560,3341,13,Integrated Database Systems,MI,Mount Pleasant,101,"$1,991,715.00 ",Health,1
24416,3342,12,B&R Business Solutions,NJ,Colts Neck,101,"$2,577,436.00 ",IT Services,2
25838,3343,34,Vehicle Security Innovators,WI,Green Bay,101,"$7,112,008.00 ",Logistics & Transportation,1
17602,3344,48,Fab Fours,SC,Lancaster,101,"$8,630,180.00 ",Manufacturing,2
1214,3345,  -    ,Health Advocate,PA,Plymouth Meeting,101,"$86,092,370.00 ",Health,8
3231,3346,"1,054",Vertex Resource Group,IL,St. Charles,101,"$27,514,085.00 ",Human Resources,5
26559,3347,33,HR Knowledge,MA,Mansfield,100,"$5,043,281.00 ",Human Resources,1
18510,3348,47,c2mTech,TX,Carrollton,100,"$8,512,204.00 ",Telecommunications,2
17294,3349,17,Clinical Resources,GA,Atlanta,100,"$8,463,600.00 ",Human Resources,5
25808,3350,75,Epiphany Management Group,OH,Akron,100,"$5,084,812.00 ",Education,1
22148,3351,48,Climber.com,CA,San Diego,100,"$3,622,702.00 ",Human Resources,3
41,3352,628,Xtreme Consulting Group,WA,Kirkland,100,"$79,138,770.00 ",IT Services,6
19751,3353,48,Seattle Coffee Gear,WA,Lynnwood,100,"$13,090,938.00 ",Retail,2
25633,3354,28,Novus Architects,SC,Mount Pleasant,100,"$5,447,573.00 ",Construction,1
10040,3355,48,WealthTouch,CO,Denver,100,"$4,972,000.00 ",Financial Services,2
18464,3356,83,Mentoring Minds,TX,Tyler,100,"$22,121,112.00 ",Education,5
24392,3357,"1,059",EmpireWorks,CA,Irvine,100,"$29,854,306.00 ",Construction,2
18288,3358,148,Infomatics,MI,Farmington Hills,100,"$5,723,227.00 ",IT Services,4
1344,3359,229,22nd Century Technologies,NJ,Somerset,100,"$26,953,332.00 ",Government Services,7
1832,3360,400,iPipeline,PA,Exton,100,"$60,663,000.00 ",Software,7
1674,3361,48,Wireless Emporium,CA,Orange,100,"$11,755,500.00 ",Telecommunications,7
22730,3362,81,Allen Printing Company,TN,Nashville,100,"$9,000,445.00 ",Business Products & Services,3
26116,3363,106,VLCM,UT,Salt Lake City,100,"$76,250,829.00 ",IT Services,1
17491,3364,241,Consero Global,TX,Austin,100,"$6,949,945.00 ",Financial Services,3
23854,3365,8,Proforma Progressive Marketing,CA,Bakersfield,100,"$2,594,000.00 ",Advertising & Marketing,2
7036,3366,110,TempWorks Software,MN,Eagan,100,"$13,406,000.00 ",Software,3
23948,3367,39,ProCopy Office Solutions,AZ,Tempe,100,"$12,058,864.00 ",Business Products & Services,2
3095,3368,91,Ergos Technology,TX,Houston,100,"$13,864,938.00 ",IT Services,5
19520,3369,67,Red Monkey Foods,MO,Mount Vernon,100,"$12,531,086.00 ",Food & Beverage,4
26064,3370,37,Hanapin Marketing,IN,Bloomington,100,"$2,533,132.00 ",Advertising & Marketing,1
1114,3371,74,Atlantic BT,NC,Raleigh,100,"$6,996,263.00 ",IT Services,6
24366,3372,11,Headwind Consumer Products,NE,Syracuse,99,"$2,704,718.00 ",Consumer Products & Services,2
17905,3373,67,Booj,CO,Lakewood,99,"$6,849,519.00 ",Software,5
24389,3374,398,Empire Office,NY,New York,99,"$411,333,000.00 ",Business Products & Services,2
19905,3375,220,Aspen Aerogels,MA,Northborough,99,"$86,094,000.00 ",Energy,2
26337,3376,80,Wilcox Communities,OH,Worthington,99,"$33,094,853.00 ",Real Estate,1
19405,3377,64,Maestro Technologies,NJ,Edison,99,"$6,389,662.00 ",IT Services,4
20406,3378,29,Pro-Vision,MI,Byron Center,99,"$5,838,094.00 ",Manufacturing,4
25278,3379,29,360 Painting,VA,Alexandria,99,"$2,301,312.00 ",Construction,1
21758,3380,35,Reliable Government Solutions,MD,Beltsville,99,"$8,436,046.00 ",Government Services,3
4212,3381,137,Salem Printing,NC,Winston Salem,99,"$27,638,000.00 ",Manufacturing,7
17776,3382,65,Veris Group,VA,Vienna,99,"$10,240,051.00 ",Security,5
777,3383,32,PetRelocation,TX,Austin,99,"$7,019,209.00 ",Logistics & Transportation,6
22446,3384,55,Laser Options,AZ,Phoenix,99,"$6,920,000.00 ",Manufacturing,3
1558,3385,180,Sriven Systems,NY,Melville,99,"$26,820,857.00 ",IT Services,6
22217,3386,14,Proforma Marketing Agency,CA,Danville,99,"$6,808,000.00 ",Advertising & Marketing,5
24056,3387,32,Digital Bungalow,MA,Salem,99,"$3,804,652.00 ",IT Services,2
24292,3388,38,Karpel Solutions,MO,St. Louis,99,"$6,390,395.00 ",IT Services,2
24175,3389,11,Schooley Mitchell,OH,Maineville,99,"$2,168,381.00 ",Telecommunications,2
25998,3390,15,858 Graphics,CA,San Diego,99,"$2,092,532.00 ",Manufacturing,1
2077,3391,82,Pro Food Systems,MO,Holts Summit,99,"$36,015,095.00 ",Food & Beverage,6
3699,3392,38,BrightFields,DE,Wilmington,99,"$7,246,000.00 ",Environmental Services,2
253,3393,40,Cali Bamboo,CA,San Diego,99,"$22,464,525.00 ",Consumer Products & Services,6
24161,3394,190,Buckeye Home Health Care,OH,Dayton,99,"$9,015,850.00 ",Health,2
24086,3395,239,Genesis-ATC,TX,San Antonio,99,"$951,065,127.00 ",Telecommunications,2
25648,3396,140,Link-Systems International,FL,Tampa,99,"$8,829,384.00 ",Education,1
6753,3397,25,Hayes Software Systems,TX,Austin,99,"$4,703,040.00 ",Software,3
25908,3398,19,Faye Business Systems Group,CA,Woodland Hills,98,"$2,675,815.00 ",Software,1
